UserID,NormalizedUniqueLocation
372,"0.76,0.27"
372,"0.76,0.28"
372,"0.77,0.16"
372,"0.77,0.28"
372,"0.77,0.29"
372,"0.78,0.28"
372,"0.78,0.29"
372,"0.79,0.25"
372,"0.79,0.29"
372,"0.81,0.29"
372,"0.83,0.15"
372,"0.84,0.15"
372,"0.84,0.30"
372,"0.85,0.15"
373,"0.63,0.25"
373,"0.70,0.22"
373,"0.74,0.27"
373,"0.77,0.26"
373,"0.77,0.29"
373,"0.78,0.26"
373,"0.78,0.27"
373,"0.78,0.29"
374,"0.77,0.23"
375,"0.14,0.98"
375,"0.70,0.22"
375,"0.70,0.23"
375,"0.71,0.23"
375,"0.72,0.23"
375,"0.76,0.15"
376,"0.70,0.22"
376,"0.73,0.16"
376,"0.73,0.17"
376,"0.75,0.15"
376,"0.75,0.16"
376,"0.75,0.17"
376,"0.76,0.15"
376,"0.77,0.20"
376,"0.77,0.25"
376,"0.79,0.25"
376,"0.80,0.25"
376,"0.81,0.24"
376,"0.81,0.25"
376,"0.86,0.50"
377,"0.74,0.27"
377,"0.76,0.15"
377,"0.77,0.23"
378,"0.70,0.23"
378,"0.72,0.17"
378,"0.73,0.16"
378,"0.78,0.29"
379,"0.74,0.59"
379,"0.75,0.48"
379,"0.75,0.49"
379,"0.89,0.53"
379,"0.89,0.54"
379,"0.90,0.54"
379,"0.91,0.54"
379,"0.92,0.54"
379,"0.92,0.55"
381,"0.69,0.23"
381,"0.70,0.23"
381,"0.72,0.22"
382,"0.86,0.50"
382,"0.87,0.49"
382,"0.87,0.50"
382,"0.88,0.49"
382,"0.89,0.49"
382,"0.90,0.49"
383,"0.73,0.18"
383,"0.74,0.27"
383,"0.77,0.28"
383,"0.77,0.29"
383,"0.78,0.28"
383,"0.78,0.29"
384,"0.66,0.27"
384,"0.67,0.27"
384,"0.70,0.22"
384,"0.72,0.18"
384,"0.72,0.22"
384,"0.72,0.23"
384,"0.73,0.18"
384,"0.76,0.15"
384,"0.77,0.23"
384,"0.77,0.26"
384,"0.77,0.28"
384,"0.79,0.25"
384,"0.79,0.26"
384,"0.80,0.25"
384,"0.80,0.26"
384,"0.81,0.26"
384,"0.82,0.26"
386,"0.70,0.24"
386,"0.72,0.22"
386,"0.72,0.23"
386,"0.74,0.18"
386,"0.75,0.17"
387,"0.70,0.22"
387,"0.70,0.23"
388,"0.70,0.22"
390,"0.75,0.23"
390,"0.76,0.15"
390,"0.76,0.22"
390,"0.76,0.23"
390,"0.77,0.23"
391,"0.74,0.24"
391,"0.75,0.23"
391,"0.75,0.24"
391,"0.76,0.24"
391,"0.77,0.23"
391,"0.77,0.24"
392,"0.70,0.22"
392,"0.71,0.22"
392,"0.72,0.22"
392,"0.73,0.16"
392,"0.73,0.17"
392,"0.73,0.18"
392,"0.73,0.22"
392,"0.74,0.24"
392,"0.74,0.89"
392,"0.75,0.15"
392,"0.75,0.23"
392,"0.75,0.24"
392,"0.76,0.15"
392,"0.76,0.24"
392,"0.77,0.23"
392,"0.77,0.24"
393,"0.75,0.25"
393,"0.76,0.26"
393,"0.77,0.26"
393,"0.77,0.28"
394,"0.76,0.15"
395,"0.76,0.15"
395,"0.80,0.27"
395,"0.80,0.28"
395,"0.81,0.28"
395,"0.81,0.29"
395,"0.82,0.29"
396,"0.74,0.24"
396,"0.74,0.25"
396,"0.81,0.15"
396,"0.82,0.15"
397,"0.73,0.28"
397,"0.74,0.28"
397,"0.75,0.27"
397,"0.75,0.28"
398,"0.73,0.16"
398,"0.73,0.17"
398,"0.76,0.15"
399,"0.75,0.15"
399,"0.76,0.15"
399,"0.78,0.29"
399,"0.80,0.28"
399,"0.80,0.53"
399,"0.81,0.28"
399,"0.85,0.52"
400,"0.69,0.27"
400,"0.72,0.27"
400,"0.73,0.26"
400,"0.75,0.17"
400,"0.75,0.25"
400,"0.77,0.20"
400,"0.77,0.23"
400,"0.78,0.29"
400,"0.79,0.25"
400,"0.79,0.30"
401,"0.70,0.22"
401,"0.70,0.23"
401,"0.71,0.22"
401,"0.72,0.22"
401,"0.74,0.24"
401,"0.75,0.25"
402,"0.74,0.22"
404,"0.72,0.22"
405,"0.76,0.15"
406,"0.68,0.27"
406,"0.70,0.23"
406,"0.70,0.27"
406,"0.75,0.25"
406,"0.76,0.24"
406,"0.77,0.23"
406,"0.78,0.29"
406,"0.80,0.25"
406,"0.81,0.25"
407,"0.73,0.26"
407,"0.74,0.25"
407,"0.74,0.26"
407,"0.75,0.25"
407,"0.75,0.27"
408,"0.66,0.84"
408,"0.67,0.27"
408,"0.68,0.27"
408,"0.69,0.27"
408,"0.70,0.22"
408,"0.70,0.27"
408,"0.72,0.22"
408,"0.73,0.16"
408,"0.73,0.26"
408,"0.74,0.22"
408,"0.74,0.27"
408,"0.76,0.15"
408,"0.77,0.20"
408,"0.77,0.28"
408,"0.78,0.24"
408,"0.78,0.25"
408,"0.79,0.25"
408,"0.81,0.15"
408,"0.82,0.15"
410,"0.75,0.15"
410,"0.76,0.15"
411,"0.77,0.20"
411,"0.79,0.19"
411,"0.79,0.24"
411,"0.79,0.26"
411,"0.80,0.19"
411,"0.80,0.26"
412,"0.72,0.17"
412,"0.72,0.22"
412,"0.73,0.21"
412,"0.74,0.20"
412,"0.74,0.21"
412,"0.75,0.20"
412,"0.75,0.21"
412,"0.76,0.15"
412,"0.77,0.20"
412,"0.82,0.15"
412,"0.83,0.17"
412,"0.84,0.17"
413,"0.70,0.22"
413,"0.76,0.15"
413,"0.77,0.15"
413,"0.83,0.15"
413,"0.95,0.43"
413,"0.95,0.44"
413,"0.96,0.43"
413,"0.96,0.44"
414,"0.73,0.18"
414,"0.74,0.19"
414,"0.74,0.20"
414,"0.75,0.20"
415,"0.21,0.34"
415,"0.22,0.35"
415,"0.78,0.29"
416,"0.15,0.98"
416,"0.15,0.99"
416,"0.17,0.99"
416,"0.20,0.99"
416,"0.70,0.22"
416,"0.72,0.17"
416,"0.72,0.18"
416,"0.73,0.16"
416,"0.73,0.18"
416,"0.74,0.16"
416,"0.74,0.17"
416,"0.75,0.17"
416,"0.76,0.15"
416,"0.77,0.16"
416,"0.77,0.20"
416,"0.78,0.29"
416,"0.79,0.25"
417,"0.78,0.29"
418,"0.70,0.23"
418,"0.73,0.26"
418,"0.75,0.23"
418,"0.75,0.25"
418,"0.76,0.22"
418,"0.76,0.25"
418,"0.77,0.23"
418,"0.77,0.28"
419,"0.70,0.22"
419,"0.75,0.15"
419,"0.76,0.15"
419,"0.78,0.29"
420,"0.77,0.23"
421,"0.70,0.22"
421,"0.72,0.22"
421,"0.77,0.23"
421,"0.77,0.25"
423,"0.77,0.23"
423,"0.77,0.25"
423,"0.79,0.25"
424,"0.70,0.22"
424,"0.76,0.15"
425,"0.73,0.28"
425,"0.74,0.25"
425,"0.74,0.27"
425,"0.74,0.28"
425,"0.75,0.17"
425,"0.75,0.25"
425,"0.75,0.28"
425,"0.76,0.15"
425,"0.77,0.28"
425,"0.79,0.25"
426,"0.73,0.16"
426,"0.74,0.16"
426,"0.74,0.17"
426,"0.75,0.15"
426,"0.76,0.15"
426,"0.77,0.20"
426,"0.79,0.30"
427,"0.67,0.27"
427,"0.73,0.16"
427,"0.76,0.15"
427,"0.77,0.20"
428,"0.70,0.22"
428,"0.70,0.23"
428,"0.75,0.25"
428,"0.78,0.30"
428,"0.79,0.23"
428,"0.79,0.25"
428,"0.79,0.26"
428,"0.79,0.29"
428,"0.79,0.30"
428,"0.80,0.26"
428,"0.80,0.27"
428,"0.80,0.28"
428,"0.80,0.29"
428,"0.81,0.23"
429,"0.67,0.27"
429,"0.68,0.27"
429,"0.70,0.26"
429,"0.72,0.26"
429,"0.73,0.26"
429,"0.74,0.26"
430,"0.70,0.24"
430,"0.70,0.25"
430,"0.76,0.15"
430,"0.78,0.18"
430,"0.78,0.29"
430,"0.82,0.15"
430,"0.83,0.15"
430,"0.84,0.15"
430,"0.85,0.15"
431,"0.77,0.20"
431,"0.77,0.25"
431,"0.77,0.28"
431,"0.78,0.20"
431,"0.78,0.26"
431,"0.79,0.25"
434,"0.63,0.20"
434,"0.68,0.22"
434,"0.69,0.23"
434,"0.70,0.22"
434,"0.70,0.23"
434,"0.72,0.22"
434,"0.73,0.16"
434,"0.74,0.27"
434,"0.76,0.15"
434,"0.78,0.29"
435,"0.70,0.22"
435,"0.73,0.16"
435,"0.73,0.17"
435,"0.75,0.15"
435,"0.75,0.17"
435,"0.76,0.15"
435,"0.83,0.15"
435,"0.96,0.44"
436,"0.69,0.27"
436,"0.70,0.22"
436,"0.70,0.23"
436,"0.70,0.24"
436,"0.70,0.26"
436,"0.70,0.27"
436,"0.73,0.26"
436,"0.79,0.25"
437,"0.70,0.22"
437,"0.77,0.28"
438,"0.70,0.22"
439,"0.61,0.31"
439,"0.67,0.27"
439,"0.68,0.27"
439,"0.69,0.27"
439,"0.70,0.22"
439,"0.70,0.23"
439,"0.72,0.22"
439,"0.73,0.18"
439,"0.73,0.26"
439,"0.74,0.27"
439,"0.76,0.15"
439,"0.78,0.29"
439,"0.79,0.29"
439,"0.84,0.15"
439,"0.85,0.15"
440,"0.15,0.98"
440,"0.17,0.99"
440,"0.20,0.99"
440,"0.70,0.22"
440,"0.72,0.18"
440,"0.73,0.16"
440,"0.73,0.18"
440,"0.74,0.16"
440,"0.74,0.17"
440,"0.75,0.17"
440,"0.76,0.15"
442,"0.70,0.22"
442,"0.77,0.29"
442,"0.78,0.29"
442,"0.79,0.30"
442,"0.89,0.53"
443,"0.66,0.27"
443,"0.67,0.27"
443,"0.70,0.23"
443,"0.72,0.22"
443,"0.73,0.18"
443,"0.74,0.23"
443,"0.75,0.23"
443,"0.76,0.23"
443,"0.77,0.23"
443,"0.79,0.25"
444,"0.69,0.27"
444,"0.70,0.27"
444,"0.72,0.27"
444,"0.75,0.17"
444,"0.75,0.28"
444,"0.77,0.28"
445,"0.72,0.22"
445,"0.73,0.25"
445,"0.73,0.26"
445,"0.74,0.26"
445,"0.74,0.27"
445,"0.75,0.15"
445,"0.75,0.25"
445,"0.76,0.15"
445,"0.77,0.20"
445,"0.78,0.20"
445,"0.79,0.25"
445,"0.84,0.15"
446,"0.70,0.22"
446,"0.72,0.18"
446,"0.72,0.22"
446,"0.73,0.18"
446,"0.74,0.20"
446,"0.75,0.15"
446,"0.76,0.15"
446,"0.77,0.20"
447,"0.58,0.25"
447,"0.59,0.25"
447,"0.60,0.25"
447,"0.72,0.17"
447,"0.73,0.16"
447,"0.73,0.17"
447,"0.73,0.18"
447,"0.73,0.26"
447,"0.74,0.20"
447,"0.75,0.23"
447,"0.75,0.24"
447,"0.77,0.23"
448,"0.75,0.23"
448,"0.76,0.22"
448,"0.76,0.24"
448,"0.77,0.22"
448,"0.77,0.23"
448,"0.77,0.24"
448,"0.78,0.22"
448,"0.78,0.24"
448,"0.78,0.25"
448,"0.78,0.26"
448,"0.81,0.26"
449,"0.80,0.27"
449,"0.82,0.28"
450,"0.70,0.27"
450,"0.72,0.17"
450,"0.73,0.18"
450,"0.73,0.26"
450,"0.74,0.28"
450,"0.75,0.15"
450,"0.75,0.17"
450,"0.75,0.25"
450,"0.76,0.15"
450,"0.78,0.20"
450,"0.78,0.29"
450,"0.79,0.25"
450,"0.80,0.26"
450,"0.81,0.23"
450,"0.83,0.22"
451,"0.72,0.17"
451,"0.73,0.16"
451,"0.73,0.17"
451,"0.74,0.16"
451,"0.74,0.18"
451,"0.75,0.15"
451,"0.75,0.16"
451,"0.75,0.17"
451,"0.75,0.18"
451,"0.75,0.19"
451,"0.76,0.24"
451,"0.77,0.20"
451,"0.77,0.22"
451,"0.77,0.23"
452,"0.68,0.22"
452,"0.70,0.22"
454,"0.75,0.25"
456,"0.68,0.22"
456,"0.70,0.22"
456,"0.74,0.27"
457,"0.70,0.23"
457,"0.74,0.28"
457,"0.75,0.27"
457,"0.75,0.28"
457,"0.76,0.15"
457,"0.76,0.27"
457,"0.76,0.28"
457,"0.77,0.15"
457,"0.77,0.28"
457,"0.77,0.29"
457,"0.78,0.29"
458,"0.70,0.22"
458,"0.72,0.17"
458,"0.73,0.16"
458,"0.73,0.26"
458,"0.74,0.24"
458,"0.76,0.15"
458,"0.78,0.18"
458,"0.78,0.23"
458,"0.78,0.26"
458,"0.78,0.29"
458,"0.81,0.15"
458,"0.81,0.23"
458,"0.82,0.15"
458,"0.83,0.15"
459,"0.70,0.22"
459,"0.72,0.17"
459,"0.72,0.60"
459,"0.73,0.16"
459,"0.73,0.17"
459,"0.74,0.16"
459,"0.75,0.15"
459,"0.76,0.15"
459,"0.77,0.28"
459,"0.78,0.29"
459,"0.80,0.18"
459,"0.83,0.15"
460,"0.67,0.27"
460,"0.70,0.22"
460,"0.72,0.22"
460,"0.73,0.16"
460,"0.73,0.26"
460,"0.74,0.22"
460,"0.74,0.27"
460,"0.74,0.28"
460,"0.75,0.25"
460,"0.75,0.27"
460,"0.75,0.28"
460,"0.76,0.15"
460,"0.76,0.28"
460,"0.77,0.20"
460,"0.77,0.28"
460,"0.78,0.20"
460,"0.78,0.29"
460,"0.79,0.25"
460,"0.79,0.26"
460,"0.79,0.27"
460,"0.79,0.30"
461,"0.77,0.23"
461,"0.78,0.20"
462,"0.68,0.26"
462,"0.68,0.27"
463,"0.73,0.16"
463,"0.76,0.15"
463,"0.77,0.16"
464,"0.76,0.15"
465,"0.73,0.16"
465,"0.73,0.17"
465,"0.76,0.15"
466,"0.61,0.71"
466,"0.62,0.70"
466,"0.75,0.49"
466,"0.79,0.50"
467,"0.63,0.25"
467,"0.70,0.22"
467,"0.72,0.60"
467,"0.76,0.15"
467,"0.77,0.16"
468,"0.69,0.22"
468,"0.70,0.22"
468,"0.71,0.22"
468,"0.72,0.21"
468,"0.72,0.22"
468,"0.73,0.18"
468,"0.75,0.17"
468,"0.78,0.18"
469,"0.70,0.22"
469,"0.72,0.17"
469,"0.73,0.16"
469,"0.73,0.17"
469,"0.74,0.17"
469,"0.75,0.17"
469,"0.79,0.25"
469,"0.82,0.16"
469,"0.83,0.15"
469,"0.83,0.16"
469,"0.84,0.15"
470,"0.67,0.27"
470,"0.70,0.22"
470,"0.73,0.16"
470,"0.73,0.18"
470,"0.76,0.15"
470,"0.77,0.28"
470,"0.78,0.29"
470,"0.79,0.25"
470,"0.85,0.17"
471,"0.70,0.22"
471,"0.70,0.23"
471,"0.70,0.24"
471,"0.71,0.22"
471,"0.72,0.22"
471,"0.72,0.23"
472,"0.75,0.15"
472,"0.76,0.15"
472,"0.77,0.15"
472,"0.77,0.16"
472,"0.78,0.18"
472,"0.79,0.30"
472,"0.81,0.23"
472,"0.81,0.24"
472,"0.83,0.15"
473,"0.76,0.15"
475,"0.72,0.22"
475,"0.72,0.23"
476,"0.70,0.22"
476,"0.73,0.16"
476,"0.73,0.18"
476,"0.74,0.24"
476,"0.75,0.15"
476,"0.75,0.16"
476,"0.75,0.17"
476,"0.76,0.15"
476,"0.76,0.26"
476,"0.77,0.26"
476,"0.77,0.29"
476,"0.78,0.26"
476,"0.78,0.29"
476,"0.79,0.26"
476,"0.86,0.50"
476,"0.88,0.48"
477,"0.66,0.65"
477,"0.70,0.22"
477,"0.73,0.16"
477,"0.76,0.15"
477,"0.77,0.16"
477,"0.77,0.20"
477,"0.77,0.29"
477,"0.78,0.29"
478,"0.70,0.22"
478,"0.73,0.18"
478,"0.74,0.27"
478,"0.76,0.15"
478,"0.78,0.27"
478,"0.78,0.29"
478,"0.79,0.25"
478,"0.79,0.26"
479,"0.75,0.23"
479,"0.76,0.15"
479,"0.77,0.23"
479,"0.77,0.28"
480,"0.75,0.23"
480,"0.77,0.20"
480,"0.77,0.21"
480,"0.77,0.22"
480,"0.77,0.23"
481,"0.75,0.17"
481,"0.77,0.20"
482,"0.77,0.23"
483,"0.61,0.31"
483,"0.70,0.22"
483,"0.70,0.23"
483,"0.71,0.22"
483,"0.72,0.22"
483,"0.76,0.24"
483,"0.77,0.24"
483,"0.79,0.25"
483,"0.79,0.30"
484,"0.72,0.22"
484,"0.74,0.20"
484,"0.74,0.89"
484,"0.74,0.90"
484,"0.76,0.15"
484,"0.77,0.25"
484,"0.79,0.25"
485,"0.67,0.27"
485,"0.74,0.24"
485,"0.74,0.27"
485,"0.74,0.28"
485,"0.77,0.23"
485,"0.78,0.23"
485,"0.78,0.29"
486,"0.69,0.27"
486,"0.70,0.22"
486,"0.70,0.23"
486,"0.72,0.22"
486,"0.72,0.23"
486,"0.73,0.22"
486,"0.73,0.26"
486,"0.74,0.22"
486,"0.75,0.15"
486,"0.75,0.25"
486,"0.76,0.15"
486,"0.76,0.26"
487,"0.73,0.16"
487,"0.73,0.17"
487,"0.74,0.16"
487,"0.74,0.18"
487,"0.74,0.21"
487,"0.75,0.15"
487,"0.75,0.23"
487,"0.75,0.24"
487,"0.76,0.15"
487,"0.77,0.25"
487,"0.77,0.26"
487,"0.78,0.29"
487,"0.79,0.25"
488,"0.70,0.27"
488,"0.75,0.25"
488,"0.77,0.23"
489,"0.76,0.15"
489,"0.76,0.16"
489,"0.77,0.16"
490,"0.70,0.22"
490,"0.71,0.22"
490,"0.75,0.15"
490,"0.76,0.15"
491,"0.70,0.22"
491,"0.70,0.23"
491,"0.71,0.23"
491,"0.72,0.22"
491,"0.75,0.23"
492,"0.68,0.27"
492,"0.70,0.22"
492,"0.78,0.20"
492,"0.78,0.29"
492,"0.79,0.25"
492,"0.80,0.19"
493,"0.70,0.22"
494,"0.70,0.22"
494,"0.73,0.16"
494,"0.73,0.17"
494,"0.73,0.18"
494,"0.75,0.15"
494,"0.75,0.17"
494,"0.76,0.15"
494,"0.77,0.26"
494,"0.78,0.29"
494,"0.79,0.25"
494,"0.80,0.28"
494,"0.83,0.15"
494,"0.85,0.19"
494,"0.86,0.18"
495,"0.70,0.22"
495,"0.70,0.23"
495,"0.72,0.22"
496,"0.69,0.27"
496,"0.70,0.22"
496,"0.70,0.23"
496,"0.70,0.24"
496,"0.72,0.22"
496,"0.72,0.23"
496,"0.73,0.22"
496,"0.74,0.22"
496,"0.74,0.23"
496,"0.75,0.23"
496,"0.76,0.22"
496,"0.77,0.24"
496,"0.77,0.28"
496,"0.79,0.25"
496,"0.79,0.26"
497,"0.70,0.22"
497,"0.72,0.17"
497,"0.73,0.17"
497,"0.73,0.18"
497,"0.73,0.25"
497,"0.73,0.26"
497,"0.75,0.15"
497,"0.75,0.17"
497,"0.76,0.15"
497,"0.77,0.15"
497,"0.77,0.20"
497,"0.77,0.23"
497,"0.77,0.29"
497,"0.78,0.20"
497,"0.81,0.23"
497,"0.83,0.15"
497,"0.93,0.07"
498,"0.70,0.22"
498,"0.71,0.22"
498,"0.72,0.22"
498,"0.73,0.26"
498,"0.75,0.17"
498,"0.76,0.15"
498,"0.77,0.23"
498,"0.77,0.28"
498,"0.78,0.18"
498,"0.78,0.29"
498,"0.79,0.25"
498,"0.79,0.30"
498,"0.80,0.19"
498,"0.81,0.30"
498,"0.82,0.15"
499,"0.48,0.79"
499,"0.63,0.25"
499,"0.70,0.22"
499,"0.73,0.26"
499,"0.76,0.15"
499,"0.77,0.20"
499,"0.78,0.20"
499,"0.82,0.15"
499,"0.83,0.15"
500,"0.73,0.16"
500,"0.73,0.18"
500,"0.76,0.23"
500,"0.77,0.20"
500,"0.77,0.22"
500,"0.77,0.23"
500,"0.78,0.23"
500,"0.78,0.29"
501,"0.63,0.06"
501,"0.64,0.05"
501,"0.70,0.22"
501,"0.72,0.17"
501,"0.73,0.16"
501,"0.73,0.18"
501,"0.75,0.15"
501,"0.76,0.15"
501,"0.77,0.16"
501,"0.77,0.20"
501,"0.78,0.29"
502,"0.82,0.16"
503,"0.70,0.22"
503,"0.70,0.23"
503,"0.71,0.22"
503,"0.72,0.22"
503,"0.73,0.22"
503,"0.74,0.22"
503,"0.74,0.24"
503,"0.75,0.17"
503,"0.76,0.15"
503,"0.77,0.20"
503,"0.77,0.23"
503,"0.77,0.24"
503,"0.78,0.29"
503,"0.79,0.25"
503,"0.79,0.26"
503,"0.79,0.27"
503,"0.80,0.49"
503,"0.82,0.29"
503,"0.84,0.52"
503,"0.86,0.50"
504,"0.70,0.22"
504,"0.75,0.15"
504,"0.75,0.17"
504,"0.76,0.15"
506,"0.63,0.06"
506,"0.69,0.45"
506,"0.71,0.47"
506,"0.72,0.17"
506,"0.73,0.16"
506,"0.73,0.18"
506,"0.75,0.17"
506,"0.76,0.15"
506,"0.76,0.16"
506,"0.77,0.16"
506,"0.77,0.18"
506,"0.78,0.18"
506,"0.78,0.25"
506,"0.78,0.29"
506,"0.79,0.25"
506,"0.79,0.30"
506,"0.80,0.49"
506,"0.84,0.15"
506,"0.85,0.15"
506,"0.87,0.54"
507,"0.70,0.27"
507,"0.73,0.27"
507,"0.74,0.27"
507,"0.74,0.28"
507,"0.75,0.17"
507,"0.75,0.25"
507,"0.75,0.28"
507,"0.76,0.15"
507,"0.77,0.28"
507,"0.77,0.29"
507,"0.78,0.29"
507,"0.78,0.49"
507,"0.79,0.29"
507,"0.79,0.30"
508,"0.70,0.22"
508,"0.72,0.22"
508,"0.73,0.23"
508,"0.75,0.23"
510,"0.69,0.27"
510,"0.70,0.22"
510,"0.70,0.23"
510,"0.70,0.27"
510,"0.72,0.22"
510,"0.73,0.16"
510,"0.73,0.26"
510,"0.74,0.28"
510,"0.75,0.15"
510,"0.75,0.16"
510,"0.75,0.17"
510,"0.75,0.25"
510,"0.75,0.28"
510,"0.76,0.15"
510,"0.76,0.16"
510,"0.77,0.16"
510,"0.78,0.29"
510,"0.79,0.25"
510,"0.79,0.30"
510,"0.83,0.15"
510,"0.84,0.15"
511,"0.70,0.22"
511,"0.73,0.18"
511,"0.75,0.15"
511,"0.75,0.17"
511,"0.76,0.15"
511,"0.77,0.16"
511,"0.77,0.28"
511,"0.78,0.18"
511,"0.78,0.29"
511,"0.79,0.30"
511,"0.79,0.50"
511,"0.80,0.15"
511,"0.80,0.27"
511,"0.81,0.15"
511,"0.82,0.15"
511,"0.84,0.50"
511,"0.84,0.51"
511,"0.87,0.51"
512,"0.77,0.23"
513,"0.75,0.25"
513,"0.78,0.29"
513,"0.81,0.23"
513,"0.81,0.24"
513,"0.83,0.23"
514,"0.77,0.23"
515,"0.70,0.22"
515,"0.70,0.23"
515,"0.72,0.22"
515,"0.73,0.16"
515,"0.73,0.26"
515,"0.74,0.88"
515,"0.74,0.89"
515,"0.74,0.90"
515,"0.75,0.89"
515,"0.76,0.15"
515,"0.77,0.23"
515,"0.77,0.28"
515,"0.78,0.27"
515,"0.79,0.25"
515,"0.79,0.27"
515,"0.79,0.30"
515,"0.83,0.15"
518,"0.73,0.18"
518,"0.75,0.15"
518,"0.76,0.15"
518,"0.76,0.25"
518,"0.77,0.24"
518,"0.81,0.23"
519,"0.70,0.22"
519,"0.76,0.15"
520,"0.70,0.27"
520,"0.71,0.27"
520,"0.72,0.24"
520,"0.72,0.25"
520,"0.72,0.27"
520,"0.73,0.25"
520,"0.73,0.26"
520,"0.73,0.27"
520,"0.74,0.24"
520,"0.74,0.25"
520,"0.79,0.25"
521,"0.70,0.22"
521,"0.75,0.15"
521,"0.75,0.48"
521,"0.75,0.49"
521,"0.76,0.15"
521,"0.77,0.28"
521,"0.78,0.50"
521,"0.79,0.25"
521,"0.79,0.50"
521,"0.79,0.51"
521,"0.81,0.52"
521,"0.82,0.51"
521,"0.82,0.52"
521,"0.83,0.51"
521,"0.84,0.50"
521,"0.84,0.51"
521,"0.85,0.51"
521,"0.86,0.50"
521,"0.86,0.51"
521,"0.88,0.48"
521,"0.89,0.49"
522,"0.73,0.27"
522,"0.73,0.28"
522,"0.74,0.26"
522,"0.74,0.27"
522,"0.74,0.28"
522,"0.75,0.25"
522,"0.75,0.27"
522,"0.75,0.28"
522,"0.76,0.15"
522,"0.76,0.27"
522,"0.76,0.28"
522,"0.77,0.23"
522,"0.77,0.26"
522,"0.77,0.28"
522,"0.78,0.29"
522,"0.79,0.23"
523,"0.60,0.25"
523,"0.70,0.22"
523,"0.73,0.16"
523,"0.73,0.17"
523,"0.73,0.18"
523,"0.75,0.17"
523,"0.76,0.15"
523,"0.77,0.16"
523,"0.77,0.20"
523,"0.77,0.28"
523,"0.78,0.20"
523,"0.78,0.29"
523,"0.79,0.25"
523,"0.80,0.28"
524,"0.70,0.22"
525,"0.70,0.22"
525,"0.71,0.22"
525,"0.72,0.22"
525,"0.72,0.23"
525,"0.74,0.22"
525,"0.77,0.23"
525,"0.77,0.28"
525,"0.78,0.29"
525,"0.79,0.25"
525,"0.79,0.26"
525,"0.79,0.29"
525,"0.79,0.30"
525,"0.80,0.29"
525,"0.80,0.30"
525,"0.81,0.29"
526,"0.70,0.22"
526,"0.72,0.17"
526,"0.73,0.16"
526,"0.74,0.24"
526,"0.77,0.16"
526,"0.77,0.25"
526,"0.77,0.26"
526,"0.77,0.29"
526,"0.78,0.29"
526,"0.79,0.25"
526,"0.79,0.26"
526,"0.79,0.30"
526,"0.80,0.27"
526,"0.80,0.29"
527,"0.61,0.28"
527,"0.67,0.27"
527,"0.70,0.22"
527,"0.70,0.24"
527,"0.72,0.17"
527,"0.72,0.22"
527,"0.72,0.25"
527,"0.73,0.16"
527,"0.73,0.18"
527,"0.73,0.26"
527,"0.75,0.17"
527,"0.76,0.15"
527,"0.76,0.24"
527,"0.77,0.20"
527,"0.77,0.24"
527,"0.77,0.25"
527,"0.77,0.26"
527,"0.77,0.28"
527,"0.78,0.18"
527,"0.78,0.20"
527,"0.78,0.23"
527,"0.78,0.29"
527,"0.79,0.23"
527,"0.79,0.25"
527,"0.79,0.26"
527,"0.79,0.30"
527,"0.84,0.50"
527,"0.84,0.51"
527,"0.86,0.50"
527,"0.92,0.53"
527,"0.93,0.53"
528,"0.66,0.27"
528,"0.67,0.27"
528,"0.68,0.27"
528,"0.70,0.22"
528,"0.74,0.27"
528,"0.75,0.15"
528,"0.76,0.15"
528,"0.77,0.16"
528,"0.77,0.28"
528,"0.78,0.28"
528,"0.78,0.29"
531,"0.70,0.22"
531,"0.72,0.17"
531,"0.73,0.16"
531,"0.73,0.17"
531,"0.73,0.18"
531,"0.76,0.15"
531,"0.78,0.29"
531,"0.79,0.25"
531,"0.79,0.27"
531,"0.79,0.28"
531,"0.80,0.27"
531,"0.80,0.28"
532,"0.83,0.53"
532,"0.84,0.52"
532,"0.84,0.53"
533,"0.70,0.22"
533,"0.70,0.23"
533,"0.70,0.24"
533,"0.71,0.22"
533,"0.71,0.23"
533,"0.71,0.24"
533,"0.72,0.22"
533,"0.72,0.23"
533,"0.73,0.23"
533,"0.73,0.26"
533,"0.74,0.23"
533,"0.75,0.23"
533,"0.78,0.25"
533,"0.78,0.29"
533,"0.79,0.25"
534,"0.77,0.23"
534,"0.77,0.24"
534,"0.77,0.25"
534,"0.77,0.28"
534,"0.78,0.23"
534,"0.78,0.25"
534,"0.79,0.23"
534,"0.79,0.24"
534,"0.79,0.25"
534,"0.79,0.26"
534,"0.80,0.25"
535,"0.70,0.22"
536,"0.70,0.22"
536,"0.71,0.22"
536,"0.72,0.22"
536,"0.72,0.23"
536,"0.73,0.21"
536,"0.74,0.22"
536,"0.76,0.29"
536,"0.77,0.28"
536,"0.77,0.29"
537,"0.70,0.22"
537,"0.73,0.16"
537,"0.73,0.26"
537,"0.74,0.27"
538,"0.67,0.27"
538,"0.73,0.16"
538,"0.76,0.15"
538,"0.78,0.29"
538,"0.79,0.25"
538,"0.79,0.30"
538,"0.84,0.50"
538,"0.84,0.51"
538,"0.88,0.48"
539,"0.70,0.22"
539,"0.75,0.17"
539,"0.77,0.28"
539,"0.78,0.29"
540,"0.73,0.28"
540,"0.74,0.27"
540,"0.74,0.28"
540,"0.75,0.28"
540,"0.76,0.28"
